cv_fold	a	model	level	auprc	max_recall	recall@P99	recall@P95	recall@P90	tp_before_1st_global_fp
1	0.8	Xa_ktcov	fold	0.0088909321381184	0.8306613757831821	0.0001795780322051	0.0001795780322051	0.0001795780322051	3694
1	0.8	Xa_ktcov	superfamily	0.362894799519871	0.9184131139050008	0.0871796176706891	0.1674924566208358	0.2142816591324202	3694
1	0.8	sym_max	family	0.7895155529663372	0.9614991793098936	0.5087034298752574	0.6614118652018233	0.6968264477197949	3947
1	0.8	sym_max	fold	0.0089093592002613	0.830661375783217	0.0002312843403746	0.0002312843403746	0.0002312843403746	3947
1	0.8	sym_max	superfamily	0.3656766146549083	0.9184131139050024	0.0905476573334306	0.1806495812797747	0.2154191058249672	3947
1	0.8	sym_mean	family	0.7962582074589957	0.9614991793098938	0.5368398437144107	0.6764205251569835	0.7017757524134007	4597
1	0.8	sym_mean	fold	0.0107932705357749	0.8306613757832277	0.0003045909028229	0.0003045909028229	0.0003045909028229	4597
1	0.8	sym_mean	superfamily	0.3774940539434812	0.9184131139050048	0.0990625961381286	0.1766091078464078	0.2189741944112478	4597
1	0.8	sym_min	family	0.795705594636143	0.961499179309894	0.551417116688628	0.6752747476182742	0.702228952865625	4825
1	0.8	sym_min	fold	0.0113865886723096	0.8306613757832322	0.0003064662751315	0.0003701272372576	0.0003701272372576	4825
1	0.8	sym_min	superfamily	0.3783440795124939	0.918413113905006	0.1160054998865419	0.1708198370099906	0.2233851663452321	4825
2	0.8	Xa	family	0.6228824668283095	0.9536124700015816	0.3811171166766843	0.4667720741870521	0.5126866643613672	2828
2	0.8	Xa	fold	0.0018466925934435	0.8704769921228058	7.879444499162809e-05	7.879444499162809e-05	7.879444499162809e-05	2828
2	0.8	Xa	superfamily	0.1725779404042434	0.927103494347148	0.0668909920458222	0.0763009715337489	0.0859028292915481	2828
2	0.8	Xa_cov70	family	0.7122129258927772	0.9536124700015904	0.4902933901107965	0.6092070455827713	0.6427701836464327	3380
2	0.8	Xa_cov70	fold	0.0222465440157797	0.8704769921228022	0.0001410332570669	0.0001410332570669	0.0001410332570669	3380
2	0.8	Xa_cov70	superfamily	0.3237389885939037	0.9271034943471044	0.0768079530035844	0.1417708039884777	0.1865246235097706	3380
2	0.8	Xa_ktcov	family	0.7300220704286252	0.953612470001581	0.4488099325561996	0.5862227060039837	0.6219217179701063	3326
2	0.8	Xa_ktcov	fold	0.0096294878342687	0.8704769921227711	0.0001410332570669	0.0001410332570669	0.0001410332570669	3326
2	0.8	Xa_ktcov	superfamily	0.2901201512974404	0.9271034943471388	0.0670969149470794	0.1000375927693205	0.147437793793786	3326
2	0.8	sym_max	family	0.7332630089083433	0.9536124700015816	0.4211394170156267	0.5899140747226402	0.6186272943131729	3610
2	0.8	sym_max	fold	0.0098061165599062	0.8704769921227742	0.0001952044379986	0.0001952044379986	0.0001952044379986	3610
2	0.8	sym_max	superfamily	0.2931407574188965	0.9271034943471412	0.070706588858582	0.0962318280728953	0.1458964016055686	3610
2	0.8	sym_mean	family	0.7407890327104716	0.9536124700015812	0.4416834582122536	0.5884981186788463	0.6321663856288743	3840
2	0.8	sym_mean	fold	0.0121040142762713	0.8704769921227881	0.0001705811739387	0.0001705811739387	0.0001705811739387	3840
2	0.8	sym_mean	superfamily	0.3027660786034517	0.9271034943471388	0.0792234237512362	0.0938785994242841	0.1454413215591647	3840
2	0.8	sym_min	family	0.7404944222689894	0.9536124700015812	0.4353975248940798	0.5865468224736123	0.6279381105276428	3650
2	0.8	sym_min	fold	0.012795436543943	0.8704769921227967	0.0001260834181734	0.0001260834181734	0.0001260834181734	3650
2	0.8	sym_min	superfamily	0.3022942042481054	0.9271034943471356	0.0849345651588934	0.1034033334060412	0.1422277124047578	3650
3	0.8	Xa	family	0.6594743828131227	0.9498506766053212	0.3793373554621496	0.4850430429532346	0.5344746717688224	3309
3	0.8	Xa	fold	0.001830266102851	0.8195665288485067	4.018323555412682e-05	4.018323555412682e-05	4.018323555412682e-05	3309
3	0.8	Xa	superfamily	0.2032793416981555	0.902849608675844	0.072036922799535	0.0823476876619548	0.0984191776628013	3309
3	0.8	Xa_cov70	family	0.749284264969747	0.9498506766053236	0.5647603451069949	0.6521919120087162	0.6863409210757149	4083
3	0.8	Xa_cov70	fold	0.0220983943282837	0.8195665288484484	4.018323555412682e-05	4.018323555412682e-05	4.018323555412682e-05	4083
3	0.8	Xa_cov70	superfamily	0.3660885401013681	0.90284960867587	0.1012994150444226	0.1802193746111266	0.2201822018647405	4083
3	0.8	Xa_ktcov	family	0.7641694609857843	0.9498506766053212	0.4658660225600633	0.6205161346212188	0.6596621316008839	3910
3	0.8	Xa_ktcov	fold	0.0088955420387312	0.8195665288484464	4.018323555412682e-05	4.018323555412682e-05	4.018323555412682e-05	3910
3	0.8	Xa_ktcov	superfamily	0.3318904682376896	0.9028496086758516	0.0731592622708685	0.1188012511948951	0.1715794520570025	3910
3	0.8	sym_max	family	0.7648381565883828	0.9498506766053202	0.4545947892786295	0.6148942229289523	0.6550585196358867	4230
3	0.8	sym_max	fold	0.0088001278351214	0.8195665288484719	4.018323555412682e-05	4.018323555412682e-05	4.018323555412682e-05	4230
3	0.8	sym_max	superfamily	0.3321293556601863	0.9028496086758512	0.0770636434422252	0.1091305500580183	0.1664433817219173	4230
3	0.8	sym_mean	family	0.7731621112130905	0.9498506766053202	0.4502332945909058	0.6198330139091435	0.6628496591791837	4574
3	0.8	sym_mean	fold	0.0110362706863085	0.8195665288484726	4.018323555412682e-05	4.018323555412682e-05	4.018323555412682e-05	4574
3	0.8	sym_mean	superfamily	0.3436593929616082	0.9028496086758544	0.0847033404508241	0.106367405299362	0.17274036081569	4574
3	0.8	sym_min	family	0.7741811572672938	0.9498506766053212	0.469104969431042	0.6218331852028656	0.6620784817377446	4380
3	0.8	sym_min	fold	0.0117546506858665	0.8195665288484661	4.8435149998277857e-05	4.8435149998277857e-05	4.8435149998277857e-05	4380
3	0.8	sym_min	superfamily	0.3448351609903179	0.9028496086758566	0.0920243270611422	0.1203899788138034	0.1704210504306064	4380
4	0.8	Xa	family	0.6507151399925527	0.954635469738754	0.4027545582553515	0.4926259808452395	0.5322331173461057	3873
4	0.8	Xa	fold	0.0019118330225579	0.8273859860138679	0.0001447024778667	0.0001447024778667	0.0001447024778667	3873
4	0.8	Xa	superfamily	0.1976358080593828	0.9096331114719916	0.0825234435548836	0.0942706758978743	0.1123071119608889	3873
4	0.8	Xa_cov70	family	0.7435147027448931	0.9546354697387616	0.5770773755198515	0.6491660719764618	0.6789250383512337	4073
4	0.8	Xa_cov70	fold	0.0281619059331371	0.8273859860139028	0.0001664927681134	0.0001664927681134	0.0001664927681134	4073
4	0.8	Xa_cov70	superfamily	0.3669239426285255	0.909633111472042	0.1159589893912726	0.1882516662901945	0.2280141311168141	4073
4	0.8	Xa_ktcov	family	0.764950916050619	0.9546354697387552	0.5473605009298566	0.6253478432471198	0.6654298378901057	4228
4	0.8	Xa_ktcov	fold	0.0114025609906362	0.8273859860138135	0.0001664927681134	0.0001664927681134	0.0001664927681134	4228
4	0.8	Xa_ktcov	superfamily	0.3361932851459615	0.909633111472002	0.1045037186719902	0.1549702362786419	0.1851571589829778	4228
4	0.8	sym_max	family	0.7641963065609179	0.9546354697387542	0.5018231527832974	0.6167891264329621	0.6561714789042575	4461
4	0.8	sym_max	fold	0.0108977089478391	0.8273859860138425	0.0002315523489927	0.0002315523489927	0.0002315523489927	4461
4	0.8	sym_max	superfamily	0.3318628546303047	0.9096331114720017	0.0909062365558272	0.1555598221236482	0.1718708464142378	4461
4	0.8	sym_mean	family	0.7737271481822486	0.9546354697387548	0.5140703260983803	0.6276618867767465	0.6697667383155501	4611
4	0.8	sym_mean	fold	0.0138640641430242	0.8273859860138485	0.0001926411164094	0.0001926411164094	0.0001926411164094	4611
4	0.8	sym_mean	superfamily	0.3477084274708007	0.9096331114720042	0.1018649421032303	0.160214367226847	0.184297654857108	4611
4	0.8	sym_min	family	0.7746401105490986	0.954635469738756	0.5324068013368732	0.6342015579074808	0.6710509341780083	4417
4	0.8	sym_min	fold	0.0147760861003207	0.8273859860138449	0.0001447024778667	0.0001447024778667	0.0001447024778667	4417
4	0.8	sym_min	superfamily	0.3509857504203012	0.9096331114720092	0.1085850467313621	0.1554661962380695	0.1859632166758769	4417
0	0.825	Xa	family	0.658452239644819	0.954162958455626	0.3759417063106349	0.4888100957161923	0.5334904644093929	2815
0	0.825	Xa	fold	0.0018844898319184	0.8186606583905566	0.0001129305477131	0.0001129305477131	0.0001129305477131	2815
0	0.825	Xa	superfamily	0.2139463673663574	0.903805362222483	0.0816092884717444	0.0932630778747191	0.1169288091001516	2815
0	0.825	Xa_cov70	family	0.7443959493443598	0.954162958455633	0.5703218720623987	0.6583478308882108	0.6908803122997295	3883
0	0.825	Xa_cov70	fold	0.0249263591743224	0.8186606583906367	0.0001687579758428	0.0001725247095574	0.0001725247095574	3883
0	0.825	Xa_cov70	superfamily	0.3777978062486788	0.9038053622225094	0.1162213518212681	0.2046020304768557	0.2500841231354187	3883
0	0.825	Xa_ktcov	family	0.7694237396253741	0.9541629584556276	0.4936503639667824	0.6390530207957736	0.6760643976127824	3868
0	0.825	Xa_ktcov	fold	0.0101526394899116	0.8186606583905148	0.0001466712190622	0.0001466712190622	0.0001466712190622	3868
0	0.825	Xa_ktcov	superfamily	0.3519351060394011	0.9038053622224878	0.0857269484930432	0.1596790553626004	0.2032197661737559	3868
0	0.825	sym_max	family	0.7707071354946986	0.9541629584556264	0.4754383931041876	0.634563533069905	0.6703974180035756	4202
0	0.825	sym_max	fold	0.0099682383505324	0.8186606583905494	0.0001952620839796	0.0001952620839796	0.0001952620839796	4202
0	0.825	sym_max	superfamily	0.3520815968589972	0.903805362222492	0.0908021472630574	0.1341292460983608	0.2017284531975124	4202
0	0.825	sym_mean	family	0.7788326299144814	0.9541629584556264	0.4758957464888464	0.6478697520701099	0.6792473533853142	4826
0	0.825	sym_mean	fold	0.0125086364820439	0.8186606583905631	0.00025582333513	0.00025582333513	0.00025582333513	4826
0	0.825	sym_mean	superfamily	0.3649756745345576	0.9038053622224942	0.1001988514654357	0.1421334719249406	0.2007263406765524	4826
0	0.825	sym_min	family	0.7792174276984851	0.9541629584556268	0.4765468614219079	0.6536212883240847	0.6792664652668186	4594
0	0.825	sym_min	fold	0.0132786927110138	0.8186606583905649	0.000155348159226	0.000155348159226	0.000155348159226	4594
0	0.825	sym_min	superfamily	0.3664328028796913	0.9038053622224956	0.1133205460426542	0.1626632158200154	0.2040273252060344	4594
1	0.825	Xa	family	0.6708058562323083	0.961499179309892	0.3884601035117857	0.516104498836359	0.5519738686464124	2729
1	0.825	Xa	fold	0.0015990821975496	0.8306613757832696	0.0001201711826234	0.0001201711826234	0.0001201711826234	2729
1	0.825	Xa	superfamily	0.2161243063772054	0.9184131139049888	0.0821393970713078	0.100969763201716	0.126659004884194	2729
1	0.825	Xa_cov70	family	0.7536180047731654	0.9614991793098984	0.5946082153877378	0.6724084936278804	0.7008607172580187	3670
1	0.825	Xa_cov70	fold	0.0195557721310628	0.8306613757831935	0.0001795780322051	0.0002234228104955	0.0002639932362779	3670
1	0.825	Xa_cov70	superfamily	0.3809697690830595	0.9184131139050432	0.1318828632920824	0.2127942349644202	0.258094942674359	3670
1	0.825	Xa_ktcov	family	0.7799814878791526	0.9614991793098944	0.5177512558464642	0.647132805752249	0.6874750763153747	3659
1	0.825	Xa_ktcov	fold	0.0082514909797807	0.8306613757831779	0.0001560751648552	0.0001560751648552	0.0001560751648552	3659
1	0.825	Xa_ktcov	superfamily	0.3529423166374658	0.9184131139049992	0.0861101293570928	0.1607217091100361	0.2078729832481177	3659
1	0.825	sym_max	family	0.7836421068148101	0.9614991793098931	0.4998199455644869	0.6480100332297367	0.6861582259726736	3911
1	0.825	sym_max	fold	0.0083039090684838	0.8306613757832134	0.0002077814730248	0.0002077814730248	0.0002077814730248	3911
1	0.825	sym_max	superfamily	0.3557720465221913	0.9184131139050022	0.0906766235126598	0.1683301016904334	0.2063280913288137	3911
1	0.825	sym_mean	family	0.7906178351378562	0.9614991793098931	0.4919689600767367	0.6660524245077074	0.6923348679676526	4620
1	0.825	sym_mean	fold	0.0101329729506901	0.8306613757832254	0.0002965227543297	0.0002965227543297	0.0002965227543297	4620
1	0.825	sym_mean	superfamily	0.367609766025685	0.9184131139050048	0.09963367125946	0.1617593159697369	0.2045402959300557	4620
1	0.825	sym_min	family	0.789895460970966	0.9614991793098934	0.5430239594431501	0.6650356661782905	0.6963833373966654	4598
1	0.825	sym_min	fold	0.0106429912707507	0.830661375783229	0.0002058788599537	0.0002058788599537	0.0002058788599537	4598
1	0.825	sym_min	superfamily	0.3684031032986544	0.9184131139050064	0.1143147471234334	0.1670568343848795	0.2043550776762322	4598
2	0.825	Xa	family	0.6061487717797441	0.9536124700015818	0.3494138547200931	0.4437038346882831	0.4902448479003113	2450
2	0.825	Xa	fold	0.0016387694755415	0.8704769921228033	7.879444499162809e-05	7.879444499162809e-05	7.879444499162809e-05	2450
2	0.825	Xa	superfamily	0.1602344416653067	0.927103494347148	0.0660485387863559	0.0694459472422677	0.0810357480578424	2450
2	0.825	Xa_cov70	family	0.7111199410412984	0.9536124700015908	0.4905888780127023	0.6082634867237462	0.6385833674710765	3294
2	0.825	Xa_cov70	fold	0.0221101967411913	0.8704769921228032	0.0001410332570669	0.0001410332570669	0.0001452325734182	3294
2	0.825	Xa_cov70	superfamily	0.3220656879949768	0.9271034943471044	0.0760133771645643	0.1412376675920057	0.1868069783824716	3294
2	0.825	Xa_ktcov	family	0.7237836820949536	0.9536124700015808	0.4454494437509025	0.5734507364030396	0.6084852128242683	3302
2	0.825	Xa_ktcov	fold	0.0090307110936829	0.870476992122768	0.000116409993007	0.000116409993007	0.000116409993007	3302
2	0.825	Xa_ktcov	superfamily	0.281703789555389	0.9271034943471388	0.0672373741627203	0.099191537438505	0.1378351457298369	3302
2	0.825	sym_max	family	0.7273742460196156	0.9536124700015816	0.417561653995332	0.57267031647964	0.6114596727798175	3580
2	0.825	sym_max	fold	0.0092668950829389	0.870476992122772	0.0001705811739387	0.0001705811739387	0.0001705811739387	3580
2	0.825	sym_max	superfamily	0.2852543437693625	0.9271034943471412	0.0716319606244114	0.0924311495454497	0.1377412212546263	3580
2	0.825	sym_mean	family	0.7349353762904605	0.9536124700015814	0.433655611892241	0.5762052558639488	0.6231883371789864	4042
2	0.825	sym_mean	fold	0.0115460124654337	0.8704769921227856	0.0002380974550154	0.0002380974550154	0.0002380974550154	4042
2	0.825	sym_mean	superfamily	0.2943016923174032	0.9271034943471388	0.0798781606125669	0.0890273951094826	0.1385785518627073	4042
2	0.825	sym_min	family	0.7343222867224318	0.9536124700015816	0.4345303699629207	0.579309981714449	0.6226360785614212	3833
2	0.825	sym_min	fold	0.0121222730502124	0.870476992122795	0.0001260834181734	0.0001260834181734	0.0001260834181734	3833
2	0.825	sym_min	superfamily	0.2935727181582074	0.9271034943471348	0.0872455011630237	0.0972007852633559	0.1408602909306843	3833
3	0.825	Xa	family	0.6424461478276517	0.9498506766053212	0.363897887588947	0.4694297739910532	0.5109100517576667	2860
3	0.825	Xa	fold	0.0016373965170746	0.8195665288485047	4.018323555412682e-05	4.018323555412682e-05	4.018323555412682e-05	2860
3	0.825	Xa	superfamily	0.1884923220635929	0.9028496086758424	0.0677388121981551	0.0748801636783891	0.0899302910808001	2860
3	0.825	Xa_cov70	family	0.7482933597492629	0.949850676605324	0.5602575624608278	0.6495821801274797	0.6801917508150435	4272
3	0.825	Xa_cov70	fold	0.0219296629291436	0.8195665288484494	4.376546197949471e-05	4.376546197949471e-05	4.376546197949471e-05	4272
3	0.825	Xa_cov70	superfamily	0.3642258875550144	0.9028496086758708	0.1004018784852594	0.1771094601082238	0.2201935480831343	4272
3	0.825	Xa_ktcov	family	0.758350612479308	0.9498506766053209	0.4641447567908745	0.6046320540210269	0.6519904156707155	3875
3	0.825	Xa_ktcov	fold	0.0084296745244266	0.8195665288484416	4.018323555412682e-05	4.018323555412682e-05	4.018323555412682e-05	3875
3	0.825	Xa_ktcov	superfamily	0.3229523320544251	0.902849608675851	0.0723542202153473	0.1131169599462756	0.1647122861736718	3875
3	0.825	sym_max	family	0.7589547621147862	0.9498506766053196	0.4471558581959911	0.605247289444637	0.6415044091307845	4203
3	0.825	sym_max	fold	0.0083711888031706	0.8195665288484698	4.018323555412682e-05	4.018323555412682e-05	4.018323555412682e-05	4203
3	0.825	sym_max	superfamily	0.3231741635227342	0.9028496086758508	0.0771788072080633	0.1081330310253273	0.1566414578907078	4203
3	0.825	sym_mean	family	0.7675999768834331	0.9498506766053196	0.4489842399016848	0.602574196952709	0.6548693881219573	4815
3	0.825	sym_mean	fold	0.0105998051287153	0.8195665288484679	9.777799288666516e-05	9.777799288666516e-05	9.777799288666516e-05	4815
3	0.825	sym_mean	superfamily	0.3346843880810283	0.9028496086758544	0.0851520610158338	0.1046746967563038	0.163712835015762	4815
3	0.825	sym_min	family	0.7685391442749122	0.9498506766053209	0.4586582814574662	0.6076496261367229	0.6534948532167209	4588
3	0.825	sym_min	fold	0.0112257475085894	0.8195665288484646	4.8435149998277857e-05	4.8435149998277857e-05	4.8435149998277857e-05	4588
3	0.825	sym_min	superfamily	0.3356946889367506	0.902849608675857	0.095427545074578	0.1173077725484391	0.1630894452284646	4588
4	0.825	Xa	family	0.6334055608683892	0.9546354697387528	0.3766289252727804	0.4680006017335842	0.5117782309143911	3392
4	0.825	Xa	fold	0.0016846095924055	0.8273859860138644	0.0001114147014351	0.0001114147014351	0.0001114147014351	3392
4	0.825	Xa	superfamily	0.1834436299610748	0.9096331114719916	0.0788663846781205	0.085872058580332	0.09960884782934	3392
4	0.825	Xa_cov70	family	0.7425247422503911	0.9546354697387608	0.5754303063692583	0.646602739621016	0.6765542320747171	3960
4	0.825	Xa_cov70	fold	0.0278332735074005	0.8273859860139031	0.0001664927681134	0.0001702089416438	0.0001702089416438	3960
4	0.825	Xa_cov70	superfamily	0.3648500820602567	0.9096331114720422	0.1148505155159202	0.1863240162678096	0.2224049103773805	3960
4	0.825	Xa_ktcov	family	0.7587208932604573	0.9546354697387548	0.5275682409444103	0.6202747184299112	0.6577087879326382	4436
4	0.825	Xa_ktcov	fold	0.010575558555036	0.8273859860138109	0.0001702089416438	0.0001702089416438	0.0001702089416438	4436
4	0.825	Xa_ktcov	superfamily	0.3263758260862402	0.9096331114720012	0.1002135764190848	0.146997971690369	0.178757337433663	4436
4	0.825	sym_max	family	0.7580659787420212	0.9546354697387536	0.4870730596916184	0.6108508569447033	0.6456679284780734	4305
4	0.825	sym_max	fold	0.0101769440629271	0.8273859860138412	0.0002144314066561	0.0002144314066561	0.0002144314066561	4305
4	0.825	sym_max	superfamily	0.3224531962849385	0.9096331114720012	0.0877550663839712	0.1526780766007083	0.1675992071528474	4305
4	0.825	sym_mean	family	0.7678744424581505	0.954635469738754	0.5029140012433253	0.6136126033188323	0.6571130557947502	4822
4	0.825	sym_mean	fold	0.0130102334791959	0.8273859860138464	0.0002134782322765	0.0002134782322765	0.0002134782322765	4822
4	0.825	sym_mean	superfamily	0.3379862882637333	0.9096331114720048	0.096585911806826	0.147523283849781	0.1746718426189236	4822
4	0.825	sym_min	family	0.7685443587101206	0.954635469738755	0.5223438831134355	0.6277459707771953	0.6572472396443627	4608
4	0.825	sym_min	fold	0.013821071263635	0.8273859860138428	0.0001447024778667	0.0001447024778667	0.0001447024778667	4608
4	0.825	sym_min	superfamily	0.3409972424960737	0.9096331114720088	0.1052709742608948	0.1465942392621627	0.1775688852802733	4608
0	0.85	Xa	family	0.6411031234099017	0.9541629584556258	0.3575203620316053	0.4652171994287485	0.5085158492669896	2413
0	0.85	Xa	fold	0.0016545042083415	0.8186606583905556	7.067762169802986e-05	7.067762169802986e-05	7.067762169802986e-05	2413
0	0.85	Xa	superfamily	0.198886526138983	0.9038053622224816	0.0737073455228193	0.0848916226677925	0.1055908608747202	2413
0	0.85	Xa_cov70	family	0.743812883897194	0.9541629584556324	0.5649707100382471	0.6582741556122726	0.687964243076127	3706
0	0.85	Xa_cov70	fold	0.0248816886293243	0.8186606583906366	0.0001466712190622	0.0001957063855174	0.0001957063855174	3706
0	0.85	Xa_cov70	superfamily	0.3765091867155141	0.9038053622225098	0.1158449965916813	0.2038258397230783	0.2503023407990595	3706
0	0.85	Xa_ktcov	family	0.764008289755311	0.9541629584556274	0.4864444324132988	0.6273339001552086	0.6632570316525526	3857
0	0.85	Xa_ktcov	fold	0.009542381064413	0.8186606583905132	0.0001466712190622	0.0001466712190622	0.0001466712190622	3857
0	0.85	Xa_ktcov	superfamily	0.3430887429052152	0.903805362222488	0.0853893544271113	0.1521230597947674	0.1953881282685028	3857
0	0.85	sym_max	family	0.7654980467615434	0.9541629584556264	0.4632887143501605	0.6308035161715131	0.6582031756495766	4206
0	0.85	sym_max	fold	0.0094483140077094	0.8186606583905492	0.0001952620839796	0.0001952620839796	0.0001952620839796	4206
0	0.85	sym_max	superfamily	0.3434159064837607	0.903805362222491	0.0898208336983863	0.1316063751618695	0.1895969440739418	4206
0	0.85	sym_mean	family	0.7736480265754573	0.9541629584556264	0.4739759982412117	0.6350755128275125	0.6713075835100287	4720
0	0.85	sym_mean	fold	0.0118784601601045	0.8186606583905616	0.0002337365783494	0.0002337365783494	0.0002337365783494	4720
0	0.85	sym_mean	superfamily	0.3561340683418349	0.9038053622224922	0.1005673199787462	0.1429264524752575	0.1873079975693701	4720
0	0.85	sym_min	family	0.7738350219822642	0.9541629584556264	0.4723056545805343	0.6374594567210162	0.6726646663548831	4414
0	0.85	sym_min	fold	0.0125431424089043	0.8186606583905643	0.000155348159226	0.000155348159226	0.000155348159226	4414
0	0.85	sym_min	superfamily	0.3570683400092115	0.9038053622224952	0.1138591533343782	0.1441825612082947	0.1900329745903511	4414
1	0.85	Xa	family	0.6521478532814102	0.9614991793098916	0.3701872192216914	0.4965243029883884	0.5292880245227145	2356
1	0.85	Xa	fold	0.0013958984113363	0.8306613757832648	7.520917551941337e-05	7.520917551941337e-05	7.520917551941337e-05	2356
1	0.85	Xa	superfamily	0.1998423889609281	0.9184131139049873	0.0740381350213383	0.0945062091011426	0.1109805900588937	2356
1	0.85	Xa_cov70	family	0.7524317196010367	0.9614991793098978	0.5889735965074203	0.6722507077875134	0.6982772953352797	3506
1	0.85	Xa_cov70	fold	0.0193360064398838	0.8306613757831945	0.0001560751648552	0.0002141895411795	0.0002234228104955	3506
1	0.85	Xa_cov70	superfamily	0.3785723299395571	0.9184131139050432	0.129905235530728	0.2100904240998346	0.2522046739281621	3506
1	0.85	Xa_ktcov	family	0.773168841704689	0.9614991793098944	0.4881924491506865	0.6346794679561156	0.6733377378651961	3637
1	0.85	Xa_ktcov	fold	0.0076608146852744	0.8306613757831739	0.0001560751648552	0.0001560751648552	0.0001560751648552	3637
1	0.85	Xa_ktcov	superfamily	0.3423787834418572	0.9184131139049984	0.0855544498037758	0.1509912095081246	0.1932345715840651	3637
1	0.85	sym_max	family	0.7770991126001421	0.9614991793098928	0.4864751237449046	0.6356945983795231	0.6716024292637979	3862
1	0.85	sym_max	fold	0.0077517887252618	0.8306613757832078	0.0002077814730248	0.0002077814730248	0.0002077814730248	3862
1	0.85	sym_max	superfamily	0.345037154011	0.918413113905	0.0902932198741811	0.1508215235743898	0.1940136610264246	3862
1	0.85	sym_mean	family	0.7842604972391759	0.9614991793098924	0.4912805292991803	0.6482171261189451	0.6802485713629942	4366
1	0.85	sym_mean	fold	0.0094923573640228	0.8306613757832227	0.0002170147423408	0.0002170147423408	0.0002170147423408	4366
1	0.85	sym_mean	superfamily	0.3569273169311489	0.9184131139050038	0.0996639284051766	0.1488181480071506	0.1960308891156697	4366
1	0.85	sym_min	family	0.7833749625658741	0.9614991793098928	0.5238918001626477	0.6521966594430066	0.6806597533221974	4126
1	0.85	sym_min	fold	0.0098696851917819	0.8306613757832261	0.0001653084341712	0.0001653084341712	0.0001653084341712	4126
1	0.85	sym_min	superfamily	0.3574644891167446	0.918413113905006	0.1086147911227237	0.165791918056558	0.1946016656214416	4126
2	0.85	Xa	family	0.5880767584388823	0.9536124700015816	0.3330849836730853	0.4072151398297285	0.4637924886347059	2123
2	0.85	Xa	fold	0.0014525976813209	0.8704769921228013	7.879444499162809e-05	7.879444499162809e-05	7.879444499162809e-05	2123
2	0.85	Xa	superfamily	0.1479145350646922	0.9271034943471486	0.0586217785838796	0.0664144271239574	0.076739823582556	2123
2	0.85	Xa_cov70	family	0.7099747872760903	0.9536124700015904	0.4899142438256401	0.6057613148050582	0.6360407540474563	3142
2	0.85	Xa_cov70	fold	0.0219883567071911	0.8704769921228038	0.000116409993007	0.0001710765003552	0.0001710765003552	3142
2	0.85	Xa_cov70	superfamily	0.3203202312961115	0.9271034943471042	0.0758300349648398	0.1411086634544839	0.185881307117877	3142
2	0.85	Xa_ktcov	family	0.7168125389589105	0.9536124700015812	0.4388535297955585	0.5617208183406377	0.6017407553728268	3285
2	0.85	Xa_ktcov	fold	0.0084725252550116	0.8704769921227675	0.000116409993007	0.000116409993007	0.000116409993007	3285
2	0.85	Xa_ktcov	superfamily	0.2727206155606351	0.9271034943471388	0.0674863214800533	0.0989503114093883	0.1260537681354534	3285
2	0.85	sym_max	family	0.7208263093390772	0.953612470001582	0.4150809549510385	0.5595243229005259	0.5967810635461588	3533
2	0.85	sym_max	fold	0.0087647486716148	0.8704769921227686	0.0001705811739387	0.0001705811739387	0.0001705811739387	3533
2	0.85	sym_max	superfamily	0.2766311188923557	0.9271034943471406	0.0711635901030344	0.0866424151168205	0.1275057671534163	3533
2	0.85	sym_mean	family	0.7283428537897295	0.953612470001582	0.4212068331234452	0.5652735977532725	0.6123062514088311	3945
2	0.85	sym_mean	fold	0.0109474471380193	0.8704769921227837	0.0002038007657892	0.0002038007657892	0.0002038007657892	3945
2	0.85	sym_mean	superfamily	0.2854312109313506	0.9271034943471388	0.0802752623470297	0.0874085755344375	0.13430668412469	3945
2	0.85	sym_min	family	0.7274207206712151	0.9536124700015812	0.4376654469312057	0.557206755014753	0.6129504792058329	3690
2	0.85	sym_min	fold	0.0114390136554513	0.8704769921227957	0.0001260834181734	0.0001260834181734	0.0001260834181734	3690
2	0.85	sym_min	superfamily	0.2840734647496506	0.9271034943471348	0.0837277466328053	0.0937149535278575	0.1354386776735284	3690
3	0.85	Xa	family	0.6240655381666979	0.9498506766053212	0.3440228737650101	0.4372851445809788	0.4883562607376782	2458
3	0.85	Xa	fold	0.0014370987575226	0.8195665288485005	0.0	0.0	0.0	2458
3	0.85	Xa	superfamily	0.1736476400040294	0.9028496086758412	0.0628878128202146	0.0709121005413087	0.0824890369174945	2458
3	0.85	Xa_cov70	family	0.7472193577942442	0.949850676605324	0.5545019120039424	0.6480558076388369	0.6804795901181673	4456
3	0.85	Xa_cov70	fold	0.0217736358984943	0.81956652884845	6.581162146461467e-05	6.581162146461467e-05	6.581162146461467e-05	4456
3	0.85	Xa_cov70	superfamily	0.3622020564173302	0.9028496086758704	0.099660757993926	0.1752645453427755	0.2184823634259961	4456
3	0.85	Xa_ktcov	family	0.7518819770896726	0.9498506766053206	0.460354443436938	0.5948280475975166	0.6393710512611412	3856
3	0.85	Xa_ktcov	fold	0.0079830399557458	0.8195665288484365	4.018323555412682e-05	4.018323555412682e-05	4.018323555412682e-05	3856
3	0.85	Xa_ktcov	superfamily	0.3134126952327331	0.9028496086758504	0.0716800661284378	0.1102015334064952	0.1533899202274289	3856
3	0.85	sym_max	family	0.7524563483560931	0.9498506766053196	0.4335877263333073	0.5880075044955138	0.6283106729927947	4150
